,S,E,I,R,H,V,Region,Timestep
198,13205.66395079815,2.7597752817908855e-15,1.6831260352052276e-15,2.0111018369884146,0.0,2.399755636086068,198,0
199,10492.67060658325,1.1284499727315524e-16,7.182401175838784e-17,1.6448135477253731,0.0,1.7715285898992525,199,0
200,8674.684940136576,9.510449486069023e-17,7.030950129837744e-17,1.285751157093187,0.0,0.6929100264923861,200,0
201,7386.008434477282,2.2669679163856375e-15,1.6520117657775282e-15,1.2184651187682782,0.0,1.111898724777806,201,0
202,6315.877644864233,4.8154042381524947e-14,3.3529151333708937e-14,1.2063127024198887,0.0,1.7824513095286876,202,0
203,5290.144527911128,8.679038829399322e-13,5.757780937657683e-13,0.9332971676358252,0.0,0.97126870954881,203,0
204,4312.8693225514,1.2817909842920185e-11,8.455893317111989e-12,0.6350024789761929,0.0,0.26845996839224695,204,0
205,3525.957656228767,1.660291043606204e-10,1.0698557818270319e-10,0.5099355703656925,0.0,0.49288772327832725,205,0
206,3141.7771016495694,1.911632213643398e-09,1.171357707848133e-09,0.42522631552571477,0.0,0.410113988586503,206,0
207,3448.8353275433137,1.8803157742443258e-08,1.1135395348480469e-08,0.38724217909041736,0.0,0.24712653161600365,207,0
208,4881.849514438774,1.5372253637331584e-07,9.220978140826423e-08,0.4757557192981049,0.0,0.2196490650482021,208,0
209,8016.700105472319,1.0559526078404518e-06,6.669843601338703e-07,0.7915306490242925,0.0,0.37563915475609405,209,0
210,13315.949795294393,6.2024433855401625e-06,4.221869525624231e-06,1.4749684177655131,0.0,0.6273737087157659,210,0
211,20572.47447483472,3.12561393624504e-05,2.3407022864470386e-05,2.7678494183792104,0.0,1.1620749680755302,211,0
212,28354.444023638138,0.00014339044368924552,0.00011359122306785003,4.930928730699276,0.0,4.018195483678997,212,0
213,34135.90507711234,0.0006292601545672981,0.00048065608764223677,7.398510767005418,0.0,7.67986657195342,213,0
214,35539.171319678935,0.0025286857519148734,0.0017619321329453404,9.180300857749716,0.0,19.052124381139038,214,0
215,31974.233919836362,0.008985067609947897,0.005551628147661725,6.153853668154072,0.0,3.9332030715624455,215,0
216,25118.11900584009,0.025886335864935522,0.0149126802539174,3.6945744861727605,0.0,1.6539386863885985,216,0
217,17717.702093273678,0.060960655307933535,0.03394566228965295,2.2149452375356216,0.0,1.5407861377274046,217,0
218,11889.219044722478,0.1229089294110948,0.06496364219306512,1.2902754708129736,0.0,0.41438067594175176,218,0
219,8338.238233752076,0.16387569698856205,0.10364089800044149,0.9681808447163822,0.0,0.3578897353582594,219,0
220,6643.7501424476795,0.15977535246922078,0.14077334868796634,1.0409689667440265,0.0,1.03305034245281,220,0
221,5937.787460366749,0.1640245236926497,0.16870464068276128,1.1465630497600192,0.0,1.0156422580433961,221,0
222,5460.9818547113855,0.1738845960683361,0.1847745676018404,1.2448170897854132,0.0,1.889971830880956,222,0
223,4838.843608472407,0.21487298187825457,0.19310403960540953,0.9833573391254447,0.0,0.8919083247411842,223,0
224,4084.036193608419,0.26770701098725125,0.19396304478326767,0.6936607624299875,0.0,0.3133455193694632,224,0
225,3416.494399533877,0.2625396130280821,0.17978964347584295,0.5405148242315364,0.0,0.22715843479343975,225,0
226,3062.940540378594,0.19562890666393834,0.14743944052414915,0.5120704466740328,0.0,0.6202056739589481,226,0
227,3158.740990075562,0.15694431723614,0.10573414259183343,0.44283579822437874,0.0,0.19831562827195873,227,0
228,3746.4174774374346,0.11106134612513395,0.06523883864599234,0.5003332906635248,0.0,0.19865696326037868,228,0
229,4852.7453802722,0.067538540862296,0.0343213330575946,0.7257217358603529,0.0,0.16469413191259907,229,0
230,6705.883722721868,0.0281309166329282,0.015209062592451044,1.2025004232112912,0.0,2.5214415594577613,230,0
231,10051.70621061,0.013996260544255993,0.00581078524851731,1.1736491463884346,0.0,0.15906210460367073,231,0
232,16167.821828506065,0.004650803948838514,0.0019072454514224913,1.7237594279176789,0.0,1.768968577486104,232,0
233,26021.267455117337,0.0018126614409478459,0.0005741500155112111,2.64187432180912,0.0,0.2867213902727113,233,0
234,38630.50812454071,0.001143239433530783,0.000284861468630267,5.099206474277476,0.0,1.0217862878349542,234,0
235,50101.61614921627,0.002502231499753219,0.0006181007236294272,9.620511986952392,0.0,0.3109561744505239,235,0
236,55289.21542083845,0.00515288876131301,0.0020303364030140516,17.194627724858968,0.0,48.45745096353613,236,0
237,51645.17363927093,0.017028445352153546,0.006191001999649503,10.318575950405945,0.0,2.9366755728705627,237,0
238,41376.84017557316,0.04406121376682356,0.015991767333497726,5.622451054572677,0.0,0.6932513614808055,238,0
239,29484.366752599795,0.06955218896014408,0.034906222285663126,3.2895915863909115,0.0,0.9840687716145557,239,0
240,19924.949601793756,0.10115017888735427,0.0659783272460908,2.4615628770036087,0.0,2.040671228268339,240,0
241,13864.458616523303,0.16444649209898457,0.10688896731645943,2.141084747267939,0.0,3.2015515238843983,241,0
242,10561.905763422248,0.26097113338461203,0.14434940230528417,1.5093965712921762,0.0,0.5442586390355216,242,0
243,8873.113704340813,0.27578991456445584,0.15788446080998833,1.3346453773369293,0.0,0.4896450408883386,243,0
244,7992.729652791487,0.20302607742853507,0.14149462084745093,1.5273675504128599,0.0,2.2307948168182197,244,0
245,7544.0446413653535,0.17240148433662253,0.11078602896073929,1.3914743669386924,0.0,1.885534476031498,245,0
246,7479.237242708476,0.21020324244962482,0.08479126903025888,1.0349217716027344,0.0,0.15462474975421217,246,0
247,7911.087098674064,0.1896859491313198,0.074008054338569,1.1017744745315592,0.0,0.18432089374674307,247,0
248,8931.035496867908,0.1568237387222822,0.08562063721647481,1.6110917452878037,0.0,2.686306358864571,248,0
249,10535.037630678442,0.21616999877791937,0.1175644657428226,1.698032843513661,0.0,1.4433349985335242,249,0
250,12604.375014936191,0.31365189205840543,0.15082745006778206,1.9168016158826362,0.0,0.42410872311171915,250,0
251,14812.234849883787,0.27418029050313075,0.16108419137353353,2.767113891159804,0.0,4.2509859457813635,251,0
252,16557.819717931605,0.24989798954800857,0.14420657168218126,2.9674268481207835,0.0,0.8936149996832832,252,0
253,17172.364390537325,0.15444253868874175,0.10611142778061994,3.8746610852260357,0.0,6.539295708148337,253,0
254,16392.22361020868,0.09229537030289182,0.06567687621054881,3.4438550433940516,0.0,5.043736456386569,254,0
255,14634.232947027796,0.08074079426735967,0.03623730551055538,2.185273014698704,0.0,0.6787446244729598,255,0
256,12664.030992185344,0.09747149261530097,0.02005654281862134,1.6062398919294232,0.0,0.06621898775345952,256,0
257,10926.739660761928,0.047383723769131456,0.013691966136113815,1.808547679930267,0.0,1.3820653681121535,257,0
258,9306.687488469892,0.04571252035637851,0.019210381026196054,2.1946480481367887,0.0,4.987586850791498,258,0
259,7545.598749728329,0.1017001002035082,0.038538776056066947,1.3272627372677674,0.0,0.4898157083825482,259,0
260,5701.551351583912,0.1966829552174347,0.07033481783534634,0.7611480365196124,0.0,0.09352578682705108,260,0
261,4125.831022772674,0.19884960153518988,0.1065243292229447,0.5245007790919407,0.0,0.2885987327090207,261,0
262,3131.827036506656,0.21852140444683762,0.13976067288257327,0.4403083156197997,0.0,0.3920232342002488,262,0
263,2799.079729596961,0.26502526322378694,0.15756680266689901,0.4011688893911015,0.0,0.1368753303563777,263,0
264,3000.356601250699,0.2344305433471985,0.15170343498032404,0.47839917697469986,0.0,0.2266464323108099,264,0
265,3495.823810234236,0.1766747551226145,0.13420778929008562,0.6565475504641245,0.0,0.6999073937549933,265,0
266,4016.773271581091,0.1600108277309583,0.12562054184676616,0.7998869347126345,0.0,0.4497088472432108,266,0
267,4365.450987870732,0.17141842627562864,0.13449481405668304,1.0378971356879703,0.0,2.021897803905245,267,0
268,4514.071564855091,0.22865908397462945,0.15155121149732206,0.806353434223869,0.0,0.3039588071879161,268,0
269,4611.343499840855,0.2270629398821446,0.1550462718496277,0.7426270684944495,0.0,0.36283909269034764,269,0
270,4881.883101972423,0.16858343104028245,0.13469117217450371,0.8260907088381881,0.0,0.8862762974322562,270,0
271,5515.3543441212805,0.11572605207220214,0.09856733335113334,0.8822160435111929,0.0,0.8830336150422673,271,0
272,6642.609282665472,0.07866820676518181,0.061018534694385826,0.9586171197389153,0.0,0.5138798250661514,272,0
273,8431.932803248987,0.0457928023892951,0.03195583078353377,1.268413036848301,0.0,0.4782103187762722,273,0
274,11301.788942793832,0.01919788893180973,0.014201211840722636,1.9394567713694493,0.0,3.7598048974451355,274,0
275,16040.438273088546,0.009468381923408816,0.005855434220511213,1.936767323970716,0.0,0.6193523364878987,275,0
276,23334.38810799535,0.007671542809411197,0.003733745159102359,2.7215185350952673,0.0,1.6140024927434715,276,0
277,32582.725529424482,0.01616632615974695,0.006746469448505677,4.385832045602411,0.0,0.9990875111050317,277,0
278,41031.91792493672,0.03576058735747372,0.016792642554598447,7.742872124252295,0.0,1.2168592337169233,278,0
279,44823.402462191334,0.06983798900649348,0.03855715769118944,13.24795749807098,0.0,35.01465511459541,279,0
280,41802.797253098404,0.16404145168710535,0.07735484934555482,8.62464321547675,0.0,4.1569481564716835,280,0
281,33337.712736833346,0.33508783383994595,0.1312991953210788,5.108848666192985,0.0,2.599265936817496,281,0
282,23184.97296663824,0.6015210547934551,0.18510322286262312,2.7361230379165034,0.0,0.8791082626754385,282,0
283,14719.721085998848,0.8304549468684651,0.20826796130192102,1.49342080582932,0.0,0.16179278451103,283,0
284,9340.232835681838,0.4943680958243277,0.17662666086289416,1.107225765699042,0.0,1.194843126963841,284,0
285,6777.6581506794255,0.2686320728090902,0.12264691023429261,0.8594288328001687,0.0,0.424279390605929,285,0
286,6147.562327988253,0.1294722367643619,0.0719518532170379,0.8815309375317125,0.0,0.9524952851857151,286,0
287,6617.340182619708,0.06480193298709669,0.03670016821241842,0.9439362129693244,0.0,0.3380923060299056,287,0
288,7518.109188073624,0.028979872655274557,0.017980956182140528,1.3057350107492076,0.0,1.0646238288816505,288,0
289,8295.596379317152,0.022644696442794085,0.014172915290636613,1.7545319136800477,0.0,2.855779180615045,289,0
290,8597.613738135384,0.050674341598175285,0.02648376306341018,1.6764356635924857,0.0,1.42080688929781,290,0
291,8435.696775897246,0.13998612731285573,0.06179764190219875,1.624224593796765,0.0,2.414603708082335,291,0
292,8182.489866010025,0.35915596375599584,0.12863635131558265,1.2225142038572758,0.0,0.6932513614808055,292,0
293,8291.542581689655,0.7055264204207438,0.22201753079054493,1.0928088750546603,0.0,0.1312433030474494,293,0
294,8919.017102703565,0.7236235784679036,0.31347202149554776,1.4438835088818587,0.0,0.41335667097649237,294,0
295,9760.009058771539,0.686542935051161,0.3864173309681358,2.1995594248201797,0.0,4.120766647699176,295,0
296,10244.81952634739,0.7837173653872384,0.4209961107183408,2.0279477499943495,0.0,0.4483435072895314,296,0
297,9900.477562315295,0.5797976340782729,0.39287379803059713,2.3139003383161474,0.0,3.441339353249375,297,0
298,8625.7167709339,0.44428742030857654,0.3244850283658251,1.9313828745151373,0.0,2.5511377034502893,298,0
299,6741.562188047647,0.4119652699349046,0.2418460588938354,1.1394434065898051,0.0,0.3520870405551209,299,0
300,4806.180660170198,0.32243750377681996,0.1596969791306817,0.6435864043298002,0.0,0.23125445465447855,300,0
301,3303.0005768050187,0.22582896516153222,0.09208406729725041,0.3734526122887906,0.0,0.07867771483078571,301,0
302,2430.410181320586,0.10418413923017766,0.04503716514427533,0.2931280730505551,0.0,0.14387269761898547,302,0
303,2121.7639322287596,0.03667956494845231,0.018624966387982847,0.32199851171229044,0.0,0.40260461884126564,303,0
304,2212.413366385622,0.011690013011757542,0.006615366441337117,0.34168618312551974,0.0,0.21009168537244502,304,0
305,2588.452614635105,0.003388877504725266,0.002127599672875088,0.426460702289263,0.0,0.662872547511435,305,0
306,3218.0472223518664,0.0016795216241260345,0.0010036133273477969,0.4307587785482858,0.0,0.1882462461135718,306,0
307,4074.069754354571,0.002823150705907686,0.00179115460901521,0.5696153192919057,0.0,0.09506179427494053,307,0
308,5056.905106476298,0.005576684659128983,0.005176165659852076,0.9320242438949269,0.0,1.163269640535001,308,0
309,6031.632648045622,0.015007797913579863,0.013847373587688418,1.185713256030592,0.0,1.7210110116131085,309,0
310,6961.286645005341,0.037386506289412445,0.03172407227942799,1.1874915551850258,0.0,1.0176902679739157,310,0
311,7993.65765506785,0.07601707834611743,0.061337395339318965,1.2577044181690318,0.0,0.8618708457602337,311,0
312,9422.153296991879,0.1287118016209914,0.09963404309746902,1.5177330662170048,0.0,1.7618005427292849,312,0
313,11568.13576593768,0.20110980430140732,0.13585789450151872,1.7192876324234108,0.0,0.7318222151722535,313,0
314,14605.280619132538,0.24034496843216668,0.15601680885587255,2.372981344675735,0.0,3.1090497420226093,314,0
315,18284.73013465266,0.33433612088355763,0.15706095265216657,2.787875509120907,0.0,1.6423332967823214,315,0
316,21690.853627457753,0.44126033556107463,0.14223775079332282,3.7439841434647523,0.0,0.3418469909025242,316,0
317,23463.357740375737,0.2815399455160303,0.12097039002430064,5.947083899589249,0.0,13.136959699316481,317,0
318,22653.13367977436,0.23936469544936645,0.12479476181388374,4.778994856575387,0.0,4.215999109468327,318,0
319,19492.674121471573,0.34280186692641496,0.1653368505904948,3.495501263183794,0.0,3.548006537130594,319,0
320,15235.937307403561,0.551414968972958,0.22894310870284643,2.1405964711083523,0.0,0.3462843457519831,320,0
321,11210.936181607012,0.48582958260169873,0.2868867560327175,1.6236985320624377,0.0,0.9878234564871743,321,0
322,8086.509009088746,0.42710789043634506,0.33350734341724936,1.4454322990105768,0.0,1.9538014737154759,322,0
323,5875.956520365075,0.4585214516850574,0.3599322842610097,1.0428584116026658,0.0,0.4845250160620399,323,0
324,4355.38679606983,0.4297723051830284,0.3480568385874697,0.8133062086029542,0.0,0.7195341555891375,324,0
325,3370.7528096981973,0.41488872158336787,0.2952825846451174,0.5723880490113413,0.0,0.23227845961973811,325,0
326,2870.078019677143,0.3267020464393344,0.21408419386269384,0.4460894868232061,0.0,0.18619823618305237,326,0
327,2809.526276431726,0.20430677768391564,0.13080012430834848,0.43239600345481694,0.0,0.17647018901308545,327,0
328,3093.2063561227833,0.0934709492333289,0.06694623421756508,0.5403251427570293,0.0,0.6835233143108383,328,0
329,3590.657897941907,0.038529322527994146,0.029012919942097082,0.6021645736554411,0.0,0.36625244257454687,329,0
330,4180.516600393144,0.013282877702883491,0.010805561381247686,0.7641081256770942,0.0,1.1332321615540497,330,0
331,4754.214917905039,0.004766811749242942,0.0038500073112525284,0.7756553247268678,0.0,0.5911921999432573,331,0
332,5174.617721789281,0.0035981733403891176,0.002586082150930221,0.8713786159110437,0.0,0.1848328962293729,332,0
333,5277.681008672605,0.005964211772205989,0.0053554508009058715,1.2276488805152899,0.0,2.5345829565119256,333,0
334,4977.799976171782,0.01618909011336435,0.01379614425997752,0.9814737563402806,0.0,0.9487406003130966,334,0
335,4372.664502160745,0.038338184974630526,0.0312537432989139,0.7028106406192818,0.0,0.37546848726188387,335,0
336,3702.013027050358,0.06966261558585456,0.05975487307481535,0.5667591910461808,0.0,0.4768449788225927,336,0
337,3181.736480572699,0.11020936531444575,0.09593933192853757,0.4918629157791553,0.0,0.3121508469099934,337,0
338,2879.1526543939362,0.13690306001599908,0.12894519002776228,0.5013224482017664,0.0,0.3534523805088009,338,0
339,2718.610578063911,0.14338731631815288,0.1477617705487956,0.5552884445039686,0.0,0.49954375555251584,339,0
340,2577.794395416442,0.1496332243856582,0.15294853531923508,0.5891090328822082,0.0,0.8296146893545528,340,0
341,2388.436784359217,0.18728757815370423,0.16009435816197867,0.47870412149280817,0.0,0.20326498560404707,341,0
342,2174.9331776059935,0.22888298451408712,0.1882973277347389,0.4537420892607462,0.0,0.49664240815094673,342,0
343,2020.024187165687,0.3376254729656127,0.2455365311210068,0.39565161386047615,0.0,0.15155273485843312,343,0
344,1992.0065333633022,0.41864337896003356,0.3133159619922977,0.41537968278630594,0.0,0.1715208316809969,344,0
345,2084.6509272882727,0.433331773761566,0.36325573509617765,0.4912310807576834,0.0,0.20906768040718546,345,0
346,2211.081877543989,0.3738623971973321,0.3808678956928879,0.6075415047440544,0.0,0.5396506166918534,346,0
347,2264.192239138769,0.33881219157565956,0.3759675850197693,0.651830865153515,0.0,0.682328641851369,347,0
348,2202.153735597651,0.3570897253800483,0.36381705732407593,0.5807568252833394,0.0,0.44851417478374117,348,0
349,2088.936450166905,0.40825710565682616,0.35002340823144457,0.48059244342004154,0.0,0.220161067530832,349,0
350,2060.8945076936025,0.4345320494715037,0.33195601970734273,0.4291967516409584,0.0,0.1931956034456604,350,0
351,2254.72899544162,0.4374662590313848,0.30887496353310206,0.4348387468372786,0.0,0.16332879195891947,351,0
352,2740.396301278646,0.4075446837915651,0.2823167818158866,0.5213279800698004,0.0,0.498007748104626,352,0
353,3464.2471705278563,0.44015992595864645,0.2542507896869626,0.5958548672563297,0.0,0.15803809963841112,353,0
354,4214.6768323340975,0.350612909620836,0.22198773294824764,0.8316775714416569,0.0,0.3790525046402928,354,0
355,4211.26543882332,0.23372337788468991,0.17951640859284346,1.0789907151923805,0.0,1.7336404061846449,355,0
0,170624.79823321023,3.852932086837504,1.143825629078916,18700.225791920515,0.0,35511.799244219124,0,28
1,184137.46754350798,5.435042727294763,1.2789213989185129,12348.025369642035,0.0,758.4279872733282,1,28
2,162272.59248379167,4.215832075278608,1.1990052729266467,8201.806226992696,0.0,7352.0045807022325,2,28
3,133096.28098047728,4.123212885354176,1.1699173884118799,4851.384695428879,0.0,1912.9426993835493,3,28
4,101650.9444488342,5.342065365740174,1.2609325293399534,3211.872569777415,0.0,4072.8571213124533,4,28
5,74185.49146460708,8.726891808589071,1.4125093900433663,1604.5957990932652,0.0,167.95920587782845,5,28
6,52254.4730029411,8.275813799179053,1.3628981067677268,869.9379335559056,0.0,163.96505403073365,6,28
7,36562.73422464764,5.923174103291593,1.1185632239543002,651.4321009035502,0.0,142.7141179211914,7,28
8,26278.34500573614,2.978370826364644,0.8029135414642747,774.5134632761425,0.0,972.4735606176332,8,28
9,20188.846600952093,1.4697549433829253,0.5545604180896685,860.566684861499,0.0,1003.0441843703979,9,28
10,16736.901475874045,0.8115462833421321,0.3965942535331683,881.7332931015375,0.0,968.6330299954276,10,28
11,14656.50274701799,0.5297554579190565,0.30448520943491725,851.0747636928802,0.0,614.5873137029561,11,28
12,13015.83211857162,0.395109528410262,0.25308538041217593,894.2083036588477,0.0,1390.4257064636204,12,28
13,11738.192482874825,0.3754901109238231,0.22822863333397628,704.8651608672666,0.0,574.5945881570466,13,28
14,10501.447925511515,0.4222373233364169,0.22031415798417356,549.1439700252166,0.0,664.0533481169751,14,28
15,9527.669953615416,0.5537086059215826,0.2236249683460896,350.06557348254177,0.0,131.80701095412516,15,28
16,8882.399566520358,0.6804091447726118,0.23590111787404394,261.69550530473794,0.0,194.79171315831064,16,28
17,8805.22596542219,1.0386228969496294,0.270355814282779,231.1034176975154,0.0,235.29650945384793,17,28
18,9403.086663581174,1.8650654503223256,0.33882894250778656,235.0381334753326,0.0,26.47405775574309,18,28
19,10539.244036261995,2.36608905132831,0.44400740302072667,367.2766607994904,0.0,43.628427868265184,19,28
20,12024.625884401781,3.459810787252337,0.6624971008236442,659.6907628684716,0.0,566.6062844628573,20,28
21,13765.079531436728,8.057477646473156,1.0735929397735458,969.1171755644812,0.0,2160.2216643786787,21,28
22,16014.562623593583,17.06694801248634,1.4504157816543795,759.0198856072152,0.0,10.139000842625002,22,28
23,17643.647333639507,8.316073132337316,1.167287470844895,873.8420884420228,0.0,446.2184512254261,23,28
24,18437.30966010371,3.467738681714567,0.8310687030840318,1204.0038073342116,0.0,1238.1358655243935,24,28
25,18406.623851500106,1.948939164089252,0.6910136519638465,1503.1713891652496,0.0,1636.9365653343118,25,28
26,17590.693728408267,1.857350886516378,0.7065654121897738,1646.5359517396175,0.0,3392.8783728820576,26,28
27,16772.16209098649,2.485421074544766,0.7729232716116424,967.2584396717868,0.0,159.61245265889963,27,28
28,15115.51564770167,2.557382843430096,0.7743013656199422,600.4070688068107,0.0,126.02061148333411,28,28
29,13068.305721084867,1.8404233140476842,0.6809727456573325,482.1655410410783,0.0,455.7429671684979,29,28
30,11159.942413008452,1.2667381421143147,0.5511012706832498,423.0027001498224,0.0,438.8958395057523,30,28
31,9634.86151597256,0.8915901801943288,0.42676046501847653,383.5199201002924,0.0,264.99661293224443,31,28
32,8499.761757701766,0.5989341447978872,0.3235106878339648,403.73985720663813,0.0,554.3165864717965,32,28
33,7797.79941362257,0.4376235474408055,0.24785758919334103,366.68993949641236,0.0,231.60960005652996,33,28
34,7282.826342428838,0.3170741564292412,0.19828366315899137,388.25251755414774,0.0,390.4539465909881,34,28
35,6884.620153050974,0.25585769838329453,0.17497492533298611,408.8116475364273,0.0,476.7378679032263,35,28
36,6543.196020506353,0.2530206710564572,0.1775867697296624,394.6579820355883,0.0,433.314268334812,36,28
37,6203.590033993615,0.29699127879199805,0.20301875185118762,356.95038475050114,0.0,334.4846136566999,37,28
38,5841.5204822025435,0.3737079016155393,0.24484135869657384,323.6014488878512,0.0,382.41443582183615,38,28
39,5524.7593025894475,0.48224473742472407,0.2938104126540302,265.7134423899027,0.0,179.6856260442988,39,28
40,5248.853323982017,0.5642876051413422,0.3384324755207716,246.58253341437532,0.0,296.38654988441175,40,28
41,5132.633079611764,0.6596066376393637,0.370572231077844,213.7662005287623,0.0,134.62340007707655,41,28
42,5190.1811141950975,0.6714261837891553,0.38220707544818755,221.47059805336173,0.0,154.90140176232657,42,28
43,5497.612722729714,0.6288013899347468,0.37453074931373054,260.9413979758718,0.0,360.29297943792693,43,28
44,6185.759406899833,0.6444512200288333,0.35420819339009957,259.0795762855823,0.0,303.14588377949536,44,28
45,7249.5659460664165,0.6953904217385566,0.32073157317534073,244.6390625120486,0.0,110.09521116991809,45,28
46,8551.692950805897,0.596455595024749,0.269201258759929,305.089227311537,0.0,179.58321189437325,46,28
47,9928.587481297805,0.45125446145645925,0.20857026452659566,444.67453082029004,0.0,536.2916960849074,47,28
48,11197.779674997792,0.36718178159318615,0.15074343087252268,577.5848654514605,0.0,130.52683408005623,48,28
49,11835.374778705616,0.2194346406511352,0.09948364243180058,909.061321621595,0.0,679.9787484303916,49,28
50,11733.48890845051,0.12507170440861218,0.0626361095541304,1283.9403070076962,0.0,2681.0488238248367,50,28
